image,country,state,city,title,start_rating,start_reviews,address,neighborhood,phone,website,start_price,hublyz_reviews,hublyz_ratings,hublyz_price,Mon,Tue,Wed,Thu,Fri,Sat,Sun
default,United States Of America,CA,Pasadena,Boba Bear,4,199,"9216  Flair Dr Ste B El Monte , CA  91731",,(626) 571-1150,http://www.bobabear.com/,$$$,,,,12:00 pm-1:00 am,12:00 pm-1:00 am,12:00 pm-1:00 am,12:00 pm-1:00 am,12:00 pm-4:00 am,4:00 pm-4:00 am,4:00 pm-1:00 am
default,United States Of America,CA,Pasadena,Hookah Place LA,5,49,"120 E 5th Street Los Angeles , CA  90013",Downtown,(323) 379-8367,http://www.hookahplace.com,$$,,,,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-4:00 am,4:00 pm-4:00 am,4:00 pm-2:00 am
default,United States Of America,CA,Pasadena,Mojo Hookah Lounge,5.5,66,"6353 Yucca st Los Angeles , CA  90028",Hollywood,(877) 408-1188,http://www.mojo-hookah.com,$$,,,,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-4:00 am,4:00 pm-4:00 am,4:00 pm-4:00 am
default,United States Of America,CA,Napa,U Smoke 4 Less,4.5,3,"2069 Arena Blvd Suite 150 Sacramento , CA  95834",Natomas,(916) 550-1226,http://usmoke4less.com/,$$$$$,,,,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,Closed
default,United States Of America,CA,Napa,Sahara Hookah,3.5,7,"1309 N Market Blvd Ste 200 Sacramento , CA  95834",Natomas,(916) 928-1800,,$$$$$,,,,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,Closed
default,United States Of America,CA,Long Beach,Surf City Hookah Lounge,5.5,99,"19092 Beach Blvd Huntington Beach , CA  92648",,(714) 963-0507,http://www.surfcityhookahlounge.com/,$$$,,,,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-3:00 am,6:00 pm-3:00 am,6:00 pm-2:00 am
default,United States Of America,CA,Long Beach,Laziz Cafe and Hookah Bar,4,35,"12438 Brookhurst St Garden Grove , CA  92840",,(714) 636-7799,,$$$,,,,4:30 pm-2:00 am,4:30 pm-2:00 am,4:30 pm-2:00 am,4:30 pm-2:00 am,4:30 pm-2:00 am,4:30 pm-2:00 am,4:30 pm-2:00 am
default,United States Of America,CA,Long Beach,Dream Cafe,4,133,"830 S Brookhurst St Anaheim , CA  92804",,(714) 502-9865,,$$$,,,,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-4:00 am,3:00 pm-4:00 am,3:00 pm-2:00 am
default,United States Of America,CA,Long Beach,Arabisc Restaurant & Hookah Lounge,3.5,57,"9562 Chapman Ave Garden Grove , CA  92841",,(714) 539-0656,http://arabiscrestaurant.com,$$$,,,,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am
default,United States Of America,CA,Long Beach,Nara Bistro,4.5,117,"1220 S Brookhurst St Anaheim , CA  92804",,(714) 991-6800,,$$$,,,,11:00 am-4:00 am,11:00 am-4:00 am,11:00 am-4:00 am,11:00 am-4:00 am,11:00 am-4:00 am,11:00 am-4:00 am,11:00 am-4:00 am
default,United States Of America,CA,Long Beach,El Mahroosa Cafe & Restaurant,4.5,95,"930 S Brookhurst St Anaheim , CA  92804",,(714) 991-9200,http://www.elmahroosa.com,$$$,,,,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-3:00 am,11:00 am-3:00 am,11:00 am-1:00 am
default,United States Of America,CA,Long Beach,El Basha Hookah Lounge,2,2,"15010 Mulberry Dr Whittier , CA  90604",,(562) 946-8585,http://www.elbashalounge.com,$$$$,,,,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-4:00 am,5:00 pm-4:00 am
default,United States Of America,CA,Long Beach,Hidden Cafe,4.5,102,"642 S Brookhurst St Anaheim , CA  92804",,(714) 533-1113,,$$$,,,,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-4:00 am,3:00 pm-4:00 am,3:00 pm-2:00 am
default,United States Of America,CA,Long Beach,Aria Hookah Lounge,5,29,"438 Main St Ste 100 Huntington Beach , CA  92648",,(714) 907-0037,http://www.ariahookahlounge.com,$$$,,,,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-3:00 am,1:00 pm-3:00 am,1:00 pm-2:00 am
default,United States Of America,CA,Long Beach,Almokhtar Hookah Lounge,4.5,3,"401 S Brookhurst St Anaheim , CA  92801",,(714) 803-0038,,$$,,,,4:00 pm-3:00 am,4:00 pm-3:00 am,4:00 pm-3:00 am,4:00 pm-3:00 am,4:00 pm-3:00 am,4:00 pm-3:00 am,4:00 pm-3:00 am
default,United States Of America,CA,Long Beach,Cozy Hookah Lounge,4.5,55,"714 E Adams Ave Ste 102 Huntington Beach , CA  92648",,(714) 969-7424,http://cozyhookahlounge.com/,$$$,,,,7:00 pm-2:00 am,7:00 pm-2:00 am,7:00 pm-2:00 am,7:00 pm-2:00 am,7:00 pm-3:00 am,7:00 pm-3:00 am,7:00 pm-2:00 am
default,United States Of America,CA,Long Beach,Blu Hookah Bar & Lounge,3,3,"601 S Palos Verdes St San Pedro , CA  90731",San Pedro,(310) 521-8080,,,,,,Closed,Closed,Closed,Closed,7:00 pm-1:00 am,7:00 pm-1:00 am,Closed
default,United States Of America,CA,Long Beach,Noor Hookah Lounge,3,12,"8852 Knott Ave Buena Park , CA  90620",,(951) 210-5767,,$$$,,,,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am
default,United States Of America,CA,Long Beach,Club Nur,0,114,"5101 E Ocean Blvd Long Beach , CA  90803",,,http://www.clubnur.com/,,,,,,,,,,,
default,United States Of America,CA,Huntington Beach,Golden Nights Restaurant,3,227,"7115 Beach Blvd Buena Park , CA  90620",,(714) 228-9730,http://www.goldennightsrestaurant.com/,$$$,,,,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-1:30 pm,11:00 am-1:30 pm,11:00 am-11:00 pm
default,United States Of America,GA,Atlanta,Ihookka Lounge,4.5,14,"2852 Delk Rd SE Ste 212 Marietta , GA  30067",,(678) 388-0601,http://www.ihookahcafe.com,$$$,,,,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-12:00 am
default,United States Of America,GA,Atlanta,The Hookah Hook Up,3.5,4,"1960 Cheshire Bridge Rd Atlanta , GA  30324",Morningside / Lenox Park,(404) 333-0724,http://thehookahhookup.net,$$$,,,,,,,,,,
default,United States Of America,GA,Atlanta,Temptation Cafe And Hookah Lounge,5,1,"3677 Claremont Rd Chamblee , GA  30341",,(678) 697-7861,,$$,,,,12:00 pm-4:00 am,12:00 pm-4:00 am,12:00 pm-4:00 am,12:00 pm-4:00 am,12:00 pm-4:00 am,12:00 pm-4:00 am,12:00 pm-4:00 pm
default,United States Of America,GA,Atlanta,Royal Lounge,0.5,0,"2847 Buford Hwy NE Atlanta , GA  30329",,(678) 829-7705,http://www.royalloungeatlanta.com,,,,,Closed,Closed,Closed,Closed,Closed,5:00 pm-3:00 am,5:00 pm-3:00 am
default,United States Of America,CA,San Diego,Starbuzz Hookah Hub,-0.5,39,"324 Horton Plz San Diego , CA  92101",Gaslamp,(619) 231-8604,,,,,,,,,,,,
default,United States Of America,CA,San Diego,Palm Hookah Lounge,4,4,"2330 Main St Ste G Ramona , CA  92065",,(760) 440-9727,,$$$,,,,3:00 pm-12:00 am,3:00 pm-12:00 am,3:00 pm-12:00 am,3:00 pm-12:00 am,3:00 pm-2:00 am,3:00 pm-5:00 pm,3:00 pm-12:00 am
default,United States Of America,GA,Atlanta,ilounge,3.5,17,"1287 Glenwood Ave SE Ste D Atlanta , GA  30316",East Atlanta Village,(404) 627-9339,http://iloungeatl.com,$$$,,,,Closed,Closed,9:00 pm-2:30 am,9:00 pm-2:30 am,9:00 pm-2:30 am,9:00 pm-2:30 am,9:00 pm-2:30 am
default,United States Of America,CA,San Diego,Ice Hookah Lounge,0.5,31,"El Cajon El Cajon , CA  92020",El Cajon,,,,,,,,,,,,,
default,United States Of America,CA,San Diego,Hookah,-0.5,92,"565 Westlake St Ste 300C Encinitas , CA  92024",Encinitas,(760) 479-1471,,,,,,,,,,,,
default,United States Of America,CA,San Diego,Hookah?s,3,1,"blvd Cuauhtemoc  norte zona rio Tijuana , Baja California Mexico",Zona R°o,,,,,,,,,,,,,
default,United States Of America,GA,Atlanta,Divan,3.5,215,"3125 Piedmont Rd NE Atlanta , GA  30305",Buckhead,(404) 467-4297,http://www.divanatlanta.com/,$$$,,,,5:00 pm-11:30 pm,5:00 pm-11:30 pm,5:00 pm-11:30 pm,5:00 pm-1:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-11:30 pm
default,United States Of America,CA,San Diego,X-Hale Hookah Lounge,0,2,"635 C St Alpine , CA  91901",Alpine,(619) 255-2458,,,,,,10:00 am-12:00 am,10:00 am-12:00 am,10:00 am-12:00 am,10:00 am-12:00 am,10:00 am-4:00 am,10:00 am-4:00 am,10:00 am-12:00 am
default,United States Of America,CA,San Diego,Blazn Hookah Bar & Lounge,0.5,1,"Paseo de los Heroes 9611 Zona Urbana R°o Tijuana, Centro 22010  Tijuana , Baja California Mexico",Zona R°o,+52 664 284 9442,,,,,,,,,,,,
default,United States Of America,CA,San Diego,Argana Hooka Lounge,4,18,"Paseo Playas 2405 22240  Tijuana , Baja California Mexico",Playas,+52 664 609 9870,,$$$,,,,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-2:00 am,11:00 am-2:00 am,Closed
default,United States Of America,CA,San Diego,Silk Hookah Lounge,5.5,2,"8575 Los Couches Rd Ste 6 El Cajon , CA  92021",Lakeside,(619) 905-5757,,$$$,,,,7:00 pm-2:00 am,7:00 pm-2:00 am,7:00 pm-2:00 am,7:00 pm-2:00 am,7:00 pm-2:00 am,7:00 pm-2:00 am,7:00 pm-2:00 am
default,United States Of America,CA,San Diego,Cafe hookah?s,4,1,"calle sexta num. 8282 zona centro 22000  Tijuana , Baja California Mexico",Zona Centro,+52 664 383 4689,,$$$,,,,,,,,,,
default,United States Of America,CA,San Diego,Imperial Hookah Filter,5,2,"10870 Hartley Dr Santee , CA  92071",Santee,(619) 596-9600,http://Imperialcigs.com,$$,,,,,,,,,,
default,United States Of America,CA,San Diego,CaffÇ Sole,4,16,"Blvd. Las AmÇricas, 5310 Lomas de Aguacaliente 22106  Tijuana , Baja California Mexico",Buena Vista,+52 664 621 1720,,$$$,,,,,,,,,,
default,United States Of America,DC,"Washington, DC",Makani Restaurant & Lounge,3.5,7,"23070 Oakgrove Rd Sterling , VA  20166",,(703) 437-3030,,,,,,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-2:00 am
default,United States Of America,DC,"Washington, DC",ATash Hookah Services,2.5,332,"12154 Darnestown Rd Gaithersburg , MD  20878",,(202) 725-4895,http://www.a-tash.com/,$$$,,,,Closed,Closed,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-3:00 am,6:00 pm-3:00 am,Closed
default,United States Of America,DC,"Washington, DC",Sahara Restaurant & Lounge,3.5,102,"46950 Community Plz Sterling , VA  20164",,(703) 421-8252,http://www.saharalebanesecuisine.com,$$$,,,,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am
default,United States Of America,DC,"Washington, DC",Queens Hookah Bar & Lounge,-0.5,17,"227 E Baltimore St Reston , VA  21202",,(786) 422-4016,,,,,,,,,,,,
default,United States Of America,DC,"Washington, DC",The Den,4.5,2,"2068 Crain Hwy Waldorf , MD  20601",,(240) 270-7074,,$$,,,,6:30 pm-9:00 pm,6:30 pm-9:00 pm,6:30 pm-9:00 pm,6:30 pm-9:00 pm,6:30 pm-1:00 am,6:00 pm-1:00 am,Closed
default,United States Of America,DC,"Washington, DC",LAZY Lounge,5,18,"45985 Regal Plz Ste 100 Sterling , VA  20165",,(571) 375-2873,,$$$,,,,3:00 pm-12:00 am,3:00 pm-12:00 am,3:00 pm-12:00 am,3:00 pm-12:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-12:00 am
default,United States Of America,DC,"Washington, DC",Babylon F£tbol Cafe,2,8,"3081 Golansky Blvd Woodbridge , VA  22192",Potomac Mills,(571) 285-3131,http://www.babylonwoodbridge.com,$$$,,,,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am
default,United States Of America,DC,"Washington, DC",47th Manor,0.5,18,"47th Ave College Park , MD  20740",,(301) 380-3806,,$$$,,,,Closed,Closed,Closed,5:00 pm-1:00 am,5:30 pm-4:00 am,5:30 pm-4:00 am,5:00 pm-12:00 am
default,United States Of America,DC,"Washington, DC",Abunawas Tea Gourmet Hookah Bar,5,34,"3218 Old Pickett Rd Fairfax , VA  22030",,(703) 537-0329,,$$$,,,,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am
default,United States Of America,DC,"Washington, DC",Cedar?s Cafä,4,11,"8625 A Lee Hwy Fairfax , VA  22031",,(703) 204-4547,http://zeinllc.com,$$$,,,,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-12:00 am
default,United States Of America,DC,"Washington, DC",Mustache Cafe,5,14,"1 Dawson Ave Rockville , MD  20850",,(240) 750-6009,http://mustache.cafe,$$$,,,,6:00 pm-1:00 am,6:00 pm-1:00 am,6:00 pm-1:00 am,6:00 pm-1:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-1:00 am
default,United States Of America,DC,"Washington, DC",Nomad,4.5,120,"1200 H St NE Washington, DC  20002",H Street Corridor/Atlas District/Near Northeast,(202) 326-6623,,$$$,,,,5:00 pm-12:30 am,5:00 pm-12:30 am,5:00 pm-12:30 am,5:00 pm-1:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-12:30 am
default,United States Of America,DC,"Washington, DC",Freedom Hookah Lounge,4.5,19,"1920 9th St NW Washington, DC  20001",U Street Corridor,(202) 684-0671,,$$$,,,,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,3:30 pm-3:00 am,3:30 pm-3:00 am
default,United States Of America,DC,"Washington, DC",Sawah Diner & Hookah Cafe,4.5,17,"2222 18th St NW Washington, DC  20009",Adams Morgan,(202) 232-2377,,$$$,,,,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-3:00 am,11:00 am-3:00 am,11:00 am-2:00 am
default,United States Of America,DC,"Washington, DC",Apple Lounge,3.5,45,"1110 U St NW Washington, DC  20009",U Street Corridor,(202) 667-8735,http://www.appleloungedc.com,$$$,,,,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-3:00 am,6:00 pm-3:00 am,6:00 pm-2:00 am
default,United States Of America,DC,"Washington, DC",Gazuza,3,268,"1629 Connecticut Ave NW Washington, DC  20009",Dupont Circle,(202) 667-5500,,$$$,,,,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-3:00 am,6:00 pm-3:00 am,6:00 pm-2:00 am
default,United States Of America,DC,"Washington, DC",Soussi Restaurant,3,220,"2228 18th St NW Washington, DC  20009",Adams Morgan,(202) 299-9314,http://Www.soussidc.com,$$$,,,,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-2:00 am
default,United States Of America,DC,"Washington, DC",Chi-Cha Lounge,3,356,"1624 U St NW Ste 100 Washington, DC  20009",U Street Corridor,(202) 234-8400,http://www.chichaloungedc.com,$$$,,,,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-3:00 am,4:00 pm-3:00 am,4:00 pm-2:00 am
default,United States Of America,DC,"Washington, DC",Queens Cafe & Hookah,4,57,"2405 18th St NW Washington, DC  20009",Adams Morgan,(202) 629-8924,,$$$,,,,1:00 pm-3:00 am,1:00 pm-3:00 am,1:00 pm-3:00 am,1:00 pm-3:00 am,1:00 pm-4:00 am,1:00 pm-4:00 am,1:00 pm-3:30 am
default,United States Of America,DC,"Washington, DC",Kiss Lounge,3,11,"1608 7th St NW Washington, DC  20001",Shaw,(202) 460-6124,http://www.kissloungedmv.com,$$$,,,,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-2:00 am
default,United States Of America,DC,"Washington, DC",Expo DC Bar and Lounge,3.5,8,"1934 9th St NW Washington, DC  20001",U Street Corridor,(202) 681-1277,,$$,,,,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am
default,United States Of America,CA,San Rafael,The Smoking Dragon,1,2,"Cortez Dr Santa Clara , CA  95051",,,,$$$,,,,7:00 pm-12:00 am,7:00 pm-12:00 am,7:00 pm-12:00 am,7:00 pm-12:00 am,7:00 pm-12:00 am,Closed,Closed
default,United States Of America,CA,San Rafael,Cigarette Cigar Vape & Hookah,5.5,6,"3351 Castro Valley Blvd Castro Valley , CA  94546",,(510) 538-1001,,$$,,,,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,10:00 am-5:00 pm,10:00 am-5:00 pm
default,United States Of America,CA,San Rafael,Smoker Friendly,3,17,"7135 Amador Plaza Rd Dublin , CA  94568",,(925) 829-9615,,$$,,,,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-7:30 pm,10:00 am-7:00 pm
default,United States Of America,CA,San Rafael,LRB?s Lounge,-0.5,25,"690 Gregory Ln Ste 4 Pleasant Hill , CA  94523",,(925) 212-1388,,,,,,,,,,,,
default,United States Of America,CA,San Rafael,Aria Grill & Cuisine,4,120,"308 14th St Oakland , CA  94612",Oakland Chinatown,(510) 893-2742,,$$$,,,,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-12:00 am,12:00 pm-12:00 am,Closed
default,United States Of America,CA,San Rafael,Oasis Lounge,3.5,68,"344 Grand Ave Oakland , CA  94610",,(510) 900-9900,,$$$,,,,Closed,6:00 pm-12:00 am,6:00 pm-12:00 am,6:00 pm-12:00 am,6:00 pm-2:00 am,5:00 pm-2:00 am,6:00 pm-12:00 am
default,United States Of America,CA,San Rafael,Fog City Hookah Lounge,5,45,"7379 Mission St Daly City , CA  94014",,(415) 769-5555,http://fogcityhookah.com/,$$$,,,,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am
default,United States Of America,CA,San Rafael,The Red House Hookah Lounge,3.5,2,"Ashbury Tobacco Center 1524 Haight St San Francisco , CA  94117",The Haight,(415) 552-5556,,,,,,,,,,,,
default,United States Of America,CA,Livermore,Aqua Hookah Lounge,5,5,"1101 N Carpenter Rd Ste C Modesto , CA  95351",,(209) 534-6546,,$$,,,,7:00 pm-12:30 am,7:00 pm-12:30 am,7:00 pm-12:30 am,7:00 pm-12:30 am,7:00 pm-2:00 am,7:00 pm-2:00 am,7:00 pm-12:30 am
default,United States Of America,CA,Livermore,King of Vapor,5,12,"480 S Cherokee Ln Lodi , CA  95240",,(209) 298-4320,http://www.kingofvapor.com,$$,,,,9:00 am-9:00 pm,9:00 am-9:00 pm,9:00 am-9:00 pm,9:00 am-9:00 pm,9:00 am-9:00 pm,10:00 am-9:00 pm,11:00 am-6:00 pm
default,United States Of America,CA,Livermore,Skewers Kabob House,4,288,"906 J St Modesto , CA  95354",,(209) 525-3611,http://www.skewerskabobhouse.com,$$$,,,,11:00 am-9:30 pm,11:00 am-9:30 pm,11:00 am-9:30 pm,11:00 am-10:00 pm,11:00 am-2:00 am,12:00 pm-2:00 am,12:00 pm-9:00 pm
default,United States Of America,CA,Livermore,Cedar Hookah Lounge,3.5,12,"919 Yosemite Blvd Modesto , CA  95354",,(209) 505-3498,,$$,,,,7:00 pm-1:00 am,7:00 pm-1:00 am,7:00 pm-1:00 am,7:00 pm-1:00 am,7:00 pm-2:00 am,7:00 pm-2:00 am,7:00 pm-1:00 am
default,United States Of America,CA,Livermore,RocknWraps & Kabobs,4,119,"2053 Broadway St Redwood City , CA  94063",,(650) 299-9551,http://rocknwraps.net/,$$,,,,11:00 am-11:30 pm,11:00 am-11:30 pm,11:00 am-11:30 pm,11:00 am-11:30 pm,11:00 am-11:30 pm,3:00 pm-11:30 pm,3:00 pm-11:30 pm
default,United States Of America,CA,Livermore,Paradise Hookah Lounge,4,103,"591 San Mateo Ave San Bruno , CA  94066",,(650) 763-0751,,$$$,,,,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-12:00 am
default,United States Of America,CA,Livermore,Pepperonis Pizza & Hookah Cafe,3.5,47,"4641 Pacific Ave Stockton , CA  95207",,(209) 943-0055,http://www.pepperonishookah.com,$$,,,,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-1:30 am,11:00 am-1:30 am,11:00 am-12:00 am
default,United States Of America,CA,Livermore,724Hookah,3.5,194,"724 Geary St San Francisco , CA  94109",Lower Nob Hill,(415) 885-3192,http://www.724hookah.com/home.html,$$$,,,,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am
default,United States Of America,CA,Livermore,Stogies Smoke Shop & Hookah Hut Lounge,3,52,"3288 Pierce St Ste B-108 Albany , CA  94804",,(510) 558-1510,http://www.hookah-hut.com/,$$$,,,,5:00 pm-9:00 pm,5:00 pm-9:00 pm,5:00 pm-9:00 pm,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-9:00 pm
default,United States Of America,CA,Livermore,Tangerine Hookah Bar,4,314,"30 Fountain Alley Ste 150 San Jose , CA  95113",Downtown,(408) 634-5450,http://www.tangerinehookah.com/,$$$,,,,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-3:00 am,4:00 pm-3:00 am,7:00 pm-1:00 am
default,United States Of America,CA,Livermore,Smoke This Hookah Lounge,3.5,169,"2271 The Alameda Santa Clara , CA  95050",North San Jose,(408) 247-6653,http://www.smoke-this.com,$$$,,,,12:00 pm-11:00 pm,12:00 pm-11:00 pm,12:00 pm-11:00 pm,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-11:00 pm
default,United States Of America,CA,Livermore,The Swinging Hookah,4.5,191,"386 S 1st St San Jose , CA  95113",Downtown,(408) 298-4824,http://www.theswinginghookah.com/,$$$,,,,6:00 pm-1:00 am,6:00 pm-1:00 am,6:00 pm-1:00 am,6:00 pm-2:00 am,6:00 pm-3:00 am,6:00 pm-3:00 am,6:00 pm-1:00 am
default,United States Of America,CA,Livermore,Double Apples Hookah Lounge,4.5,86,"3072 Driftwood Dr San Jose , CA  95128",West San Jose,(408) 540-7360,http://www.doubleappleshookah.com,$$$,,,,6:00 pm-1:00 am,6:00 pm-1:00 am,6:00 pm-1:00 am,6:00 pm-1:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-1:00 am
default,United States Of America,CA,Orange County,Excalibur Hookah Lounge,0,65,"9439 Magnolia Ave Riverside , CA  92503",,(951) 351-1552,,,,,,,,,,,,
default,United States Of America,CA,Orange County,Hookah Don,-0.5,90,"780 S Milliken Ave Ste A Ontario , CA  91761",,(951) 818-9010,,,,,,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm
default,United States Of America,CA,Orange County,Hookah & Smokes 714,-0.5,177,"8041 Edinger Ave Ste C Westminster , CA  92647",,(714) 842-4800,,$$,,,,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,Closed
default,United States Of America,CA,Orange County,The Glass Hookah Lounge,2.5,2,"18938 Labin CT A109 Rowland Heights , CA  91748",,(626) 723-4830,,$$$,,,,1:00 pm-9:00 pm,1:00 pm-9:00 pm,1:00 pm-9:00 pm,1:00 pm-9:00 pm,1:00 pm-11:00 pm,1:00 pm-11:00 pm,1:00 pm-9:00 pm
default,United States Of America,CA,Orange County,Blurrr Hookah Lounge,5.5,42,"2448 S Vineyard Ave Ste 103 Ontario , CA  91761",,(909) 923-6788,,$$,,,,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:30 am,4:00 pm-2:30 am,4:00 pm-2:00 am
default,United States Of America,CA,Orange County,Twilight Hookah Lounge and Billiards,4,86,"2142 E Orangethorpe Ave Fullerton , CA  92831",,(714) 446-9966,,$$$,,,,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-2:00 am
default,Philippines,,Manila,Vapor Hookah Lounge,-0.5,0,"Aguirre Avenue Para§aque , Metro Manila Philippines",,,,,,,,,,,,,,
default,Philippines,,Manila,Vapor Hookah Lounge,3.5,1,"G1 Center, 98 Aguirre Avenue Para§aque , Metro Manila Philippines",,+63-920-9280191,,???,,,,,,,,,,
default,United States Of America,CA,Anaheim,Cleopatra Lounge,5.5,4,"1005 S Gaffey St San Pedro , CA  90731",San Pedro,(424) 292-0844,,,,,,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-4:00 am,6:00 pm-4:00 am,6:00 pm-2:00 am
